"","Year","AnnualCTail_VLC0","AnnualCTail_VLC10","AnnualCTail_VLC1","AnnualCTail_VLC2","AnnualCTail_VLC3","AnnualCTail_VLC4","AnnualCTail_VLC5","AnnualCTail_VLC6","AnnualCTail_VLC7","AnnualCTail_VLC8","AnnualCTail_VLC9","AnnualCTail_VLN0","AnnualCTail_VLN10","AnnualCTail_VLN1","AnnualCTail_VLN2","AnnualCTail_VLN3","AnnualCTail_VLN4","AnnualCTail_VLN5","AnnualCTail_VLN6","AnnualCTail_VLN7","AnnualCTail_VLN8","AnnualCTail_VLN9","AnnualCTail_VLR0","AnnualCTail_VLR10","AnnualCTail_VLR1","AnnualCTail_VLR2","AnnualCTail_VLR3","AnnualCTail_VLR4","AnnualCTail_VLR5","AnnualCTail_VLR6","AnnualCTail_VLR7","AnnualCTail_VLR8","AnnualCTail_VLR9","AnnualCTail_VMC0","AnnualCTail_VMC10","AnnualCTail_VMC1","AnnualCTail_VMC2","AnnualCTail_VMC3","AnnualCTail_VMC4","AnnualCTail_VMC5","AnnualCTail_VMC6","AnnualCTail_VMC7","AnnualCTail_VMC8","AnnualCTail_VMC9","AnnualCTail_VMN0","AnnualCTail_VMN10","AnnualCTail_VMN1","AnnualCTail_VMN2","AnnualCTail_VMN3","AnnualCTail_VMN4","AnnualCTail_VMN5","AnnualCTail_VMN6","AnnualCTail_VMN7","AnnualCTail_VMN8","AnnualCTail_VMN9","AnnualCTail_VMR0","AnnualCTail_VMR10","AnnualCTail_VMR1","AnnualCTail_VMR2","AnnualCTail_VMR3","AnnualCTail_VMR4","AnnualCTail_VMR5","AnnualCTail_VMR6","AnnualCTail_VMR7","AnnualCTail_VMR8","AnnualCTail_VMR9"
"45",45,0.0393563419098335,0.0738733920037342,0.0523654794496355,0.0621058961739633,0.0685045608841994,0.0719050794659504,0.0736104272683447,0.0743281785285115,0.0746277412462879,0.0746954969615139,0.07442807665982,0.0393563419098335,0.0738733920037342,0.0523654794496355,0.0621058961739633,0.0685045608841994,0.0719050794659504,0.0736104272683447,0.0743281785285115,0.0746277412462879,0.0746954969615139,0.07442807665982,0.0393563419098335,0.0738733920037342,0.0523654794496355,0.0621058961739633,0.0685045608841994,0.0719050794659504,0.0736104272683447,0.0743281785285115,0.0746277412462879,0.0746954969615139,0.07442807665982,0.0393563419098335,0.0738733920037342,0.0523654794496355,0.0621058961739633,0.0685045608841994,0.0719050794659504,0.0736104272683447,0.0743281785285115,0.0746277412462879,0.0746954969615139,0.07442807665982,0.0393563419098335,0.0738733920037342,0.0523654794496355,0.0621058961739633,0.0685045608841994,0.0719050794659504,0.0736104272683447,0.0743281785285115,0.0746277412462879,0.0746954969615139,0.07442807665982,0.0393563419098335,0.0738733920037342,0.0523654794496355,0.0621058961739633,0.0685045608841994,0.0719050794659504,0.0736104272683447,0.0743281785285115,0.0746277412462879,0.0746954969615139,0.07442807665982
"46",46,0.0386476402938225,0.0726655770643214,0.0514484324693054,0.0610498928725738,0.0673718124499256,0.0707333344954177,0.0724244037527901,0.0731374247021384,0.0734329179087307,0.0734946948487742,0.0732216411412745,0.0386476402938225,0.0726655770643214,0.0514484324693054,0.0610498928725738,0.0673718124499256,0.0707333344954177,0.0724244037527901,0.0731374247021384,0.0734329179087307,0.0734946948487742,0.0732216411412745,0.0386476402938225,0.0726655770643214,0.0514484324693054,0.0610498928725738,0.0673718124499256,0.0707333344954177,0.0724244037527901,0.0731374247021384,0.0734329179087307,0.0734946948487742,0.0732216411412745,0.0386476402938225,0.0726655770643214,0.0514484324693054,0.0610498928725738,0.0673718124499256,0.0707333344954177,0.0724244037527901,0.0731374247021384,0.0734329179087307,0.0734946948487742,0.0732216411412745,0.0386476402938225,0.0726655770643214,0.0514484324693054,0.0610498928725738,0.0673718124499256,0.0707333344954177,0.0724244037527901,0.0731374247021384,0.0734329179087307,0.0734946948487742,0.0732216411412745,0.0386476402938225,0.0726655770643214,0.0514484324693054,0.0610498928725738,0.0673718124499256,0.0707333344954177,0.0724244037527901,0.0731374247021384,0.0734329179087307,0.0734946948487742,0.0732216411412745
"47",47,0.0379550316367192,0.0714786561963683,0.0505508147298039,0.0600104956265932,0.0662589333410315,0.0695967477038453,0.0712575559137223,0.0719603490324889,0.0722518264837069,0.0723132630475964,0.0720508717393145,0.0379550316367192,0.0714786561963683,0.0505508147298039,0.0600104956265932,0.0662589333410315,0.0695967477038453,0.0712575559137223,0.0719603490324889,0.0722518264837069,0.0723132630475964,0.0720508717393145,0.0379550316367192,0.0714786561963683,0.0505508147298039,0.0600104956265932,0.0662589333410315,0.0695967477038453,0.0712575559137223,0.0719603490324889,0.0722518264837069,0.0723132630475964,0.0720508717393145,0.0379550316367192,0.0714786561963683,0.0505508147298039,0.0600104956265932,0.0662589333410315,0.0695967477038453,0.0712575559137223,0.0719603490324889,0.0722518264837069,0.0723132630475964,0.0720508717393145,0.0379550316367192,0.0714786561963683,0.0505508147298039,0.0600104956265932,0.0662589333410315,0.0695967477038453,0.0712575559137223,0.0719603490324889,0.0722518264837069,0.0723132630475964,0.0720508717393145,0.0379550316367192,0.0714786561963683,0.0505508147298039,0.0600104956265932,0.0662589333410315,0.0695967477038453,0.0712575559137223,0.0719603490324889,0.0722518264837069,0.0723132630475964,0.0720508717393145
"48",48,0.0372624778326332,0.0703099778436407,0.0496562979826605,0.0589857294122824,0.0651633013626505,0.0684618969861868,0.0701095549065736,0.070807117252599,0.0710946310439997,0.0711508702269343,0.0708822770634825,0.0372624778326332,0.0703099778436407,0.0496562979826605,0.0589857294122824,0.0651633013626505,0.0684618969861868,0.0701095549065736,0.070807117252599,0.0710946310439997,0.0711508702269343,0.0708822770634825,0.0372624778326332,0.0703099778436407,0.0496562979826605,0.0589857294122824,0.0651633013626505,0.0684618969861868,0.0701095549065736,0.070807117252599,0.0710946310439997,0.0711508702269343,0.0708822770634825,0.0372624778326332,0.0703099778436407,0.0496562979826605,0.0589857294122824,0.0651633013626505,0.0684618969861868,0.0701095549065736,0.070807117252599,0.0710946310439997,0.0711508702269343,0.0708822770634825,0.0372624778326332,0.0703099778436407,0.0496562979826605,0.0589857294122824,0.0651633013626505,0.0684618969861868,0.0701095549065736,0.070807117252599,0.0710946310439997,0.0711508702269343,0.0708822770634825,0.0372624778326332,0.0703099778436407,0.0496562979826605,0.0589857294122824,0.0651633013626505,0.0684618969861868,0.0701095549065736,0.070807117252599,0.0710946310439997,0.0711508702269343,0.0708822770634825
"49",49,0.0365916766353518,0.0691617211721978,0.048786891191245,0.0579829903029703,0.0640870906584707,0.0673521586384611,0.068980083397749,0.0696786798548459,0.0699622845232426,0.0700071966917086,0.0697392385699738,0.0365916766353518,0.0691617211721978,0.048786891191245,0.0579829903029703,0.0640870906584707,0.0673521586384611,0.068980083397749,0.0696786798548459,0.0699622845232426,0.0700071966917086,0.0697392385699738,0.0365916766353518,0.0691617211721978,0.048786891191245,0.0579829903029703,0.0640870906584707,0.0673521586384611,0.068980083397749,0.0696786798548459,0.0699622845232426,0.0700071966917086,0.0697392385699738,0.0365916766353518,0.0691617211721978,0.048786891191245,0.0579829903029703,0.0640870906584707,0.0673521586384611,0.068980083397749,0.0696786798548459,0.0699622845232426,0.0700071966917086,0.0697392385699738,0.0365916766353518,0.0691617211721978,0.048786891191245,0.0579829903029703,0.0640870906584707,0.0673521586384611,0.068980083397749,0.0696786798548459,0.0699622845232426,0.0700071966917086,0.0697392385699738,0.0365916766353518,0.0691617211721978,0.048786891191245,0.0579829903029703,0.0640870906584707,0.0673521586384611,0.068980083397749,0.0696786798548459,0.0699622845232426,0.0700071966917086,0.0697392385699738
"50",50,0.0359362782391255,0.0680308366750992,0.0479360771280959,0.0569959130412299,0.0630272844863304,0.0662484737251434,0.0678688372697485,0.0685514403693883,0.0688311857515913,0.0688819359798494,0.0686026499596393,0.0359362782391255,0.0680308366750992,0.0479360771280959,0.0569959130412299,0.0630272844863304,0.0662484737251434,0.0678688372697485,0.0685514403693883,0.0688311857515913,0.0688819359798494,0.0686026499596393,0.0359362782391255,0.0680308366750992,0.0479360771280959,0.0569959130412299,0.0630272844863304,0.0662484737251434,0.0678688372697485,0.0685514403693883,0.0688311857515913,0.0688819359798494,0.0686026499596393,0.0359362782391255,0.0680308366750992,0.0479360771280959,0.0569959130412299,0.0630272844863304,0.0662484737251434,0.0678688372697485,0.0685514403693883,0.0688311857515913,0.0688819359798494,0.0686026499596393,0.0359362782391255,0.0680308366750992,0.0479360771280959,0.0569959130412299,0.0630272844863304,0.0662484737251434,0.0678688372697485,0.0685514403693883,0.0688311857515913,0.0688819359798494,0.0686026499596393,0.0359362782391255,0.0680308366750992,0.0479360771280959,0.0569959130412299,0.0630272844863304,0.0662484737251434,0.0678688372697485,0.0685514403693883,0.0688311857515913,0.0688819359798494,0.0686026499596393
"51",51,0.0352801936540104,0.0669199950903749,0.0470874585546524,0.0560225335481146,0.0619865440304768,0.0651714916046515,0.0667755126540843,0.0674560673071145,0.0677320030246449,0.0677747818086596,0.0674932432705386,0.0352801936540104,0.0669199950903749,0.0470874585546524,0.0560225335481146,0.0619865440304768,0.0651714916046515,0.0667755126540843,0.0674560673071145,0.0677320030246449,0.0677747818086596,0.0674932432705386,0.0352801936540104,0.0669199950903749,0.0470874585546524,0.0560225335481146,0.0619865440304768,0.0651714916046515,0.0667755126540843,0.0674560673071145,0.0677320030246449,0.0677747818086596,0.0674932432705386,0.0352801936540104,0.0669199950903749,0.0470874585546524,0.0560225335481146,0.0619865440304768,0.0651714916046515,0.0667755126540843,0.0674560673071145,0.0677320030246449,0.0677747818086596,0.0674932432705386,0.0352801936540104,0.0669199950903749,0.0470874585546524,0.0560225335481146,0.0619865440304768,0.0651714916046515,0.0667755126540843,0.0674560673071145,0.0677320030246449,0.0677747818086596,0.0674932432705386,0.0352801936540104,0.0669199950903749,0.0470874585546524,0.0560225335481146,0.0619865440304768,0.0651714916046515,0.0667755126540843,0.0674560673071145,0.0677320030246449,0.0677747818086596,0.0674932432705386
"52",52,0.034645223175815,0.0658255983790328,0.0462631743659232,0.0550703215224235,0.0609613087542966,0.0641065914394252,0.0656998145334784,0.0663665377804561,0.0666387158103365,0.0666854368756544,0.0663963410957003,0.034645223175815,0.0658255983790328,0.0462631743659232,0.0550703215224235,0.0609613087542966,0.0641065914394252,0.0656998145334784,0.0663665377804561,0.0666387158103365,0.0666854368756544,0.0663963410957003,0.034645223175815,0.0658255983790328,0.0462631743659232,0.0550703215224235,0.0609613087542966,0.0641065914394252,0.0656998145334784,0.0663665377804561,0.0666387158103365,0.0666854368756544,0.0663963410957003,0.034645223175815,0.0658255983790328,0.0462631743659232,0.0550703215224235,0.0609613087542966,0.0641065914394252,0.0656998145334784,0.0663665377804561,0.0666387158103365,0.0666854368756544,0.0663963410957003,0.034645223175815,0.0658255983790328,0.0462631743659232,0.0550703215224235,0.0609613087542966,0.0641065914394252,0.0656998145334784,0.0663665377804561,0.0666387158103365,0.0666854368756544,0.0663963410957003,0.034645223175815,0.0658255983790328,0.0462631743659232,0.0550703215224235,0.0609613087542966,0.0641065914394252,0.0656998145334784,0.0663665377804561,0.0666387158103365,0.0666854368756544,0.0663963410957003
"53",53,0.0340250156437616,0.064751013500886,0.04545670313101,0.054132890338126,0.0599549296695958,0.0630768839096998,0.0646414589260003,0.065295561625013,0.0655640276242222,0.0656136149317605,0.0653350847889262,0.0340250156437616,0.064751013500886,0.04545670313101,0.054132890338126,0.0599549296695958,0.0630768839096998,0.0646414589260003,0.065295561625013,0.0655640276242222,0.0656136149317605,0.0653350847889262,0.0340250156437616,0.064751013500886,0.04545670313101,0.054132890338126,0.0599549296695958,0.0630768839096998,0.0646414589260003,0.065295561625013,0.0655640276242222,0.0656136149317605,0.0653350847889262,0.0340250156437616,0.064751013500886,0.04545670313101,0.054132890338126,0.0599549296695958,0.0630768839096998,0.0646414589260003,0.065295561625013,0.0655640276242222,0.0656136149317605,0.0653350847889262,0.0340250156437616,0.064751013500886,0.04545670313101,0.054132890338126,0.0599549296695958,0.0630768839096998,0.0646414589260003,0.065295561625013,0.0655640276242222,0.0656136149317605,0.0653350847889262,0.0340250156437616,0.064751013500886,0.04545670313101,0.054132890338126,0.0599549296695958,0.0630768839096998,0.0646414589260003,0.065295561625013,0.0655640276242222,0.0656136149317605,0.0653350847889262
"54",54,0.0334034308349009,0.0636917671720507,0.0446515791788142,0.0532082822822648,0.0589629786375445,0.0620481387871044,0.0636001602466498,0.0642513170041372,0.064516122642587,0.0645590280531065,0.0642751937984434,0.0334034308349009,0.0636917671720507,0.0446515791788142,0.0532082822822648,0.0589629786375445,0.0620481387871044,0.0636001602466498,0.0642513170041372,0.064516122642587,0.0645590280531065,0.0642751937984434,0.0334034308349009,0.0636917671720507,0.0446515791788142,0.0532082822822648,0.0589629786375445,0.0620481387871044,0.0636001602466498,0.0642513170041372,0.064516122642587,0.0645590280531065,0.0642751937984434,0.0334034308349009,0.0636917671720507,0.0446515791788142,0.0532082822822648,0.0589629786375445,0.0620481387871044,0.0636001602466498,0.0642513170041372,0.064516122642587,0.0645590280531065,0.0642751937984434,0.0334034308349009,0.0636917671720507,0.0446515791788142,0.0532082822822648,0.0589629786375445,0.0620481387871044,0.0636001602466498,0.0642513170041372,0.064516122642587,0.0645590280531065,0.0642751937984434,0.0334034308349009,0.0636917671720507,0.0446515791788142,0.0532082822822648,0.0589629786375445,0.0620481387871044,0.0636001602466498,0.0642513170041372,0.064516122642587,0.0645590280531065,0.0642751937984434
"55",55,0.0328023633307195,0.0626524541163045,0.0438700618324095,0.0523040339548366,0.0579900233343107,0.0610419457878253,0.0625756405357167,0.0632136590055072,0.0634748517783938,0.0635213960726047,0.0632382654067936,0.0328023633307195,0.0626524541163045,0.0438700618324095,0.0523040339548366,0.0579900233343107,0.0610419457878253,0.0625756405357167,0.0632136590055072,0.0634748517783938,0.0635213960726047,0.0632382654067936,0.0328023633307195,0.0626524541163045,0.0438700618324095,0.0523040339548366,0.0579900233343107,0.0610419457878253,0.0625756405357167,0.0632136590055072,0.0634748517783938,0.0635213960726047,0.0632382654067936,0.0328023633307195,0.0626524541163045,0.0438700618324095,0.0523040339548366,0.0579900233343107,0.0610419457878253,0.0625756405357167,0.0632136590055072,0.0634748517783938,0.0635213960726047,0.0632382654067936,0.0328023633307195,0.0626524541163045,0.0438700618324095,0.0523040339548366,0.0579900233343107,0.0610419457878253,0.0625756405357167,0.0632136590055072,0.0634748517783938,0.0635213960726047,0.0632382654067936,0.0328023633307195,0.0626524541163045,0.0438700618324095,0.0523040339548366,0.0579900233343107,0.0610419457878253,0.0625756405357167,0.0632136590055072,0.0634748517783938,0.0635213960726047,0.0632382654067936
"56",56,0.0322154584886265,0.0616271424752703,0.0431056234860092,0.0514137362064968,0.0570301723931177,0.0600447889569447,0.0615676318860086,0.0622026270964842,0.0624602561252798,0.0625004488940446,0.0622107842172337,0.0322154584886265,0.0616271424752703,0.0431056234860092,0.0514137362064968,0.0570301723931177,0.0600447889569447,0.0615676318860086,0.0622026270964842,0.0624602561252798,0.0625004488940446,0.0622107842172337,0.0322154584886265,0.0616271424752703,0.0431056234860092,0.0514137362064968,0.0570301723931177,0.0600447889569447,0.0615676318860086,0.0622026270964842,0.0624602561252798,0.0625004488940446,0.0622107842172337,0.0322154584886265,0.0616271424752703,0.0431056234860092,0.0514137362064968,0.0570301723931177,0.0600447889569447,0.0615676318860086,0.0622026270964842,0.0624602561252798,0.0625004488940446,0.0622107842172337,0.0322154584886265,0.0616271424752703,0.0431056234860092,0.0514137362064968,0.0570301723931177,0.0600447889569447,0.0615676318860086,0.0622026270964842,0.0624602561252798,0.0625004488940446,0.0622107842172337,0.0322154584886265,0.0616271424752703,0.0431056234860092,0.0514137362064968,0.0570301723931177,0.0600447889569447,0.0615676318860086,0.0622026270964842,0.0624602561252798,0.0625004488940446,0.0622107842172337
"57",57,0.0316265263403324,0.0606306433463857,0.0423417323569826,0.0505354357157222,0.0560981718937352,0.0590741050684853,0.0605758638270721,0.0612027141348168,0.0614568258634893,0.0614959137834266,0.0612101958867424,0.0316265263403324,0.0606306433463857,0.0423417323569826,0.0505354357157222,0.0560981718937352,0.0590741050684853,0.0605758638270721,0.0612027141348168,0.0614568258634893,0.0614959137834266,0.0612101958867424,0.0316265263403324,0.0606306433463857,0.0423417323569826,0.0505354357157222,0.0560981718937352,0.0590741050684853,0.0605758638270721,0.0612027141348168,0.0614568258634893,0.0614959137834266,0.0612101958867424,0.0316265263403324,0.0606306433463857,0.0423417323569826,0.0505354357157222,0.0560981718937352,0.0590741050684853,0.0605758638270721,0.0612027141348168,0.0614568258634893,0.0614959137834266,0.0612101958867424,0.0316265263403324,0.0606306433463857,0.0423417323569826,0.0505354357157222,0.0560981718937352,0.0590741050684853,0.0605758638270721,0.0612027141348168,0.0614568258634893,0.0614959137834266,0.0612101958867424,0.0316265263403324,0.0606306433463857,0.0423417323569826,0.0505354357157222,0.0560981718937352,0.0590741050684853,0.0605758638270721,0.0612027141348168,0.0614568258634893,0.0614959137834266,0.0612101958867424
"58",58,0.031057549591087,0.0596337276051528,0.0416007608280156,0.0496767313737472,0.0551649872322102,0.0581185150449643,0.0596000728032573,0.0602177032487621,0.0604683423067316,0.0605075250546765,0.0602251285466062,0.031057549591087,0.0596337276051528,0.0416007608280156,0.0496767313737472,0.0551649872322102,0.0581185150449643,0.0596000728032573,0.0602177032487621,0.0604683423067316,0.0605075250546765,0.0602251285466062,0.031057549591087,0.0596337276051528,0.0416007608280156,0.0496767313737472,0.0551649872322102,0.0581185150449643,0.0596000728032573,0.0602177032487621,0.0604683423067316,0.0605075250546765,0.0602251285466062,0.031057549591087,0.0596337276051528,0.0416007608280156,0.0496767313737472,0.0551649872322102,0.0581185150449643,0.0596000728032573,0.0602177032487621,0.0604683423067316,0.0605075250546765,0.0602251285466062,0.031057549591087,0.0596337276051528,0.0416007608280156,0.0496767313737472,0.0551649872322102,0.0581185150449643,0.0596000728032573,0.0602177032487621,0.0604683423067316,0.0605075250546765,0.0602251285466062,0.031057549591087,0.0596337276051528,0.0416007608280156,0.0496767313737472,0.0551649872322102,0.0581185150449643,0.0596000728032573,0.0602177032487621,0.0604683423067316,0.0605075250546765,0.0602251285466062
"59",59,0.0305021694093108,0.0586551612914512,0.0408761745495205,0.0488311917238073,0.0542492558155398,0.057155112151853,0.0586400049194378,0.0592569444559521,0.0595041628194206,0.0595350267009902,0.0592325590116305,0.0305021694093108,0.0586551612914512,0.0408761745495205,0.0488311917238073,0.0542492558155398,0.057155112151853,0.0586400049194378,0.0592569444559521,0.0595041628194206,0.0595350267009902,0.0592325590116305,0.0305021694093108,0.0586551612914512,0.0408761745495205,0.0488311917238073,0.0542492558155398,0.057155112151853,0.0586400049194378,0.0592569444559521,0.0595041628194206,0.0595350267009902,0.0592325590116305,0.0305021694093108,0.0586551612914512,0.0408761745495205,0.0488311917238073,0.0542492558155398,0.057155112151853,0.0586400049194378,0.0592569444559521,0.0595041628194206,0.0595350267009902,0.0592325590116305,0.0305021694093108,0.0586551612914512,0.0408761745495205,0.0488311917238073,0.0542492558155398,0.057155112151853,0.0586400049194378,0.0592569444559521,0.0595041628194206,0.0595350267009902,0.0592325590116305,0.0305021694093108,0.0586551612914512,0.0408761745495205,0.0488311917238073,0.0542492558155398,0.057155112151853,0.0586400049194378,0.0592569444559521,0.0595041628194206,0.0595350267009902,0.0592325590116305
"60",60,0.029944148218048,0.0576963812091717,0.0401513785453584,0.0479968669362165,0.0533524586160521,0.0562370604257536,0.0576954031945549,0.0583053224363992,0.0585491601311503,0.0585781595517432,0.0582857899814684,0.029944148218048,0.0576963812091717,0.0401513785453584,0.0479968669362165,0.0533524586160521,0.0562370604257536,0.0576954031945549,0.0583053224363992,0.0585491601311503,0.0585781595517432,0.0582857899814684,0.029944148218048,0.0576963812091717,0.0401513785453584,0.0479968669362165,0.0533524586160521,0.0562370604257536,0.0576954031945549,0.0583053224363992,0.0585491601311503,0.0585781595517432,0.0582857899814684,0.029944148218048,0.0576963812091717,0.0401513785453584,0.0479968669362165,0.0533524586160521,0.0562370604257536,0.0576954031945549,0.0583053224363992,0.0585491601311503,0.0585781595517432,0.0582857899814684,0.029944148218048,0.0576963812091717,0.0401513785453584,0.0479968669362165,0.0533524586160521,0.0562370604257536,0.0576954031945549,0.0583053224363992,0.0585491601311503,0.0585781595517432,0.0582857899814684,0.029944148218048,0.0576963812091717,0.0401513785453584,0.0479968669362165,0.0533524586160521,0.0562370604257536,0.0576954031945549,0.0583053224363992,0.0585491601311503,0.0585781595517432,0.0582857899814684
"61",61,0.0294055516919842,0.056754321843207,0.0394488519457577,0.04718141454783,0.0524715006750069,0.0553241532399174,0.0567660168896111,0.0573689393957544,0.0576094447193878,0.0576366708124736,0.0573445303067182,0.0294055516919842,0.056754321843207,0.0394488519457577,0.04718141454783,0.0524715006750069,0.0553241532399174,0.0567660168896111,0.0573689393957544,0.0576094447193878,0.0576366708124736,0.0573445303067182,0.0294055516919842,0.056754321843207,0.0394488519457577,0.04718141454783,0.0524715006750069,0.0553241532399174,0.0567660168896111,0.0573689393957544,0.0576094447193878,0.0576366708124736,0.0573445303067182,0.0294055516919842,0.056754321843207,0.0394488519457577,0.04718141454783,0.0524715006750069,0.0553241532399174,0.0567660168896111,0.0573689393957544,0.0576094447193878,0.0576366708124736,0.0573445303067182,0.0294055516919842,0.056754321843207,0.0394488519457577,0.04718141454783,0.0524715006750069,0.0553241532399174,0.0567660168896111,0.0573689393957544,0.0576094447193878,0.0576366708124736,0.0573445303067182,0.0294055516919842,0.056754321843207,0.0394488519457577,0.04718141454783,0.0524715006750069,0.0553241532399174,0.0567660168896111,0.0573689393957544,0.0576094447193878,0.0576366708124736,0.0573445303067182
"62",62,0.0288800166734315,0.0558346996056445,0.0387620536480045,0.0463783815395136,0.0516121019168336,0.05442030055994,0.0558516049617719,0.0564399293167366,0.0566771421109777,0.0567103174047325,0.0564127124124365,0.0288800166734315,0.0558346996056445,0.0387620536480045,0.0463783815395136,0.0516121019168336,0.05442030055994,0.0558516049617719,0.0564399293167366,0.0566771421109777,0.0567103174047325,0.0564127124124365,0.0288800166734315,0.0558346996056445,0.0387620536480045,0.0463783815395136,0.0516121019168336,0.05442030055994,0.0558516049617719,0.0564399293167366,0.0566771421109777,0.0567103174047325,0.0564127124124365,0.0288800166734315,0.0558346996056445,0.0387620536480045,0.0463783815395136,0.0516121019168336,0.05442030055994,0.0558516049617719,0.0564399293167366,0.0566771421109777,0.0567103174047325,0.0564127124124365,0.0288800166734315,0.0558346996056445,0.0387620536480045,0.0463783815395136,0.0516121019168336,0.05442030055994,0.0558516049617719,0.0564399293167366,0.0566771421109777,0.0567103174047325,0.0564127124124365,0.0288800166734315,0.0558346996056445,0.0387620536480045,0.0463783815395136,0.0516121019168336,0.05442030055994,0.0558516049617719,0.0564399293167366,0.0566771421109777,0.0567103174047325,0.0564127124124365
"63",63,0.0283512602971774,0.0549175256699339,0.0380743285422938,0.0455858211184363,0.0507543951357077,0.0535346994976935,0.0549519229702344,0.0555363727607103,0.0557703386863357,0.0557988527701356,0.0554995293006879,0.0283512602971774,0.0549175256699339,0.0380743285422938,0.0455858211184363,0.0507543951357077,0.0535346994976935,0.0549519229702344,0.0555363727607103,0.0557703386863357,0.0557988527701356,0.0554995293006879,0.0283512602971774,0.0549175256699339,0.0380743285422938,0.0455858211184363,0.0507543951357077,0.0535346994976935,0.0549519229702344,0.0555363727607103,0.0557703386863357,0.0557988527701356,0.0554995293006879,0.0283512602971774,0.0549175256699339,0.0380743285422938,0.0455858211184363,0.0507543951357077,0.0535346994976935,0.0549519229702344,0.0555363727607103,0.0557703386863357,0.0557988527701356,0.0554995293006879,0.0283512602971774,0.0549175256699339,0.0380743285422938,0.0455858211184363,0.0507543951357077,0.0535346994976935,0.0549519229702344,0.0555363727607103,0.0557703386863357,0.0557988527701356,0.0554995293006879,0.0283512602971774,0.0549175256699339,0.0380743285422938,0.0455858211184363,0.0507543951357077,0.0535346994976935,0.0549519229702344,0.0555363727607103,0.0557703386863357,0.0557988527701356,0.0554995293006879
"64",64,0.0278414266076359,0.054025875659236,0.0374082567995657,0.0448114463086906,0.0499213539890464,0.0526755620128308,0.0540667318374064,0.054639692588081,0.0548704534614002,0.054902035848265,0.0546131916902048,0.0278414266076359,0.054025875659236,0.0374082567995657,0.0448114463086906,0.0499213539890464,0.0526755620128308,0.0540667318374064,0.054639692588081,0.0548704534614002,0.054902035848265,0.0546131916902048,0.0278414266076359,0.054025875659236,0.0374082567995657,0.0448114463086906,0.0499213539890464,0.0526755620128308,0.0540667318374064,0.054639692588081,0.0548704534614002,0.054902035848265,0.0546131916902048,0.0278414266076359,0.054025875659236,0.0374082567995657,0.0448114463086906,0.0499213539890464,0.0526755620128308,0.0540667318374064,0.054639692588081,0.0548704534614002,0.054902035848265,0.0546131916902048,0.0278414266076359,0.054025875659236,0.0374082567995657,0.0448114463086906,0.0499213539890464,0.0526755620128308,0.0540667318374064,0.054639692588081,0.0548704534614002,0.054902035848265,0.0546131916902048,0.0278414266076359,0.054025875659236,0.0374082567995657,0.0448114463086906,0.0499213539890464,0.0526755620128308,0.0540667318374064,0.054639692588081,0.0548704534614002,0.054902035848265,0.0546131916902048
"65",65,0.0273441481968115,0.0531383380269119,0.0367572907594038,0.0440487834575531,0.0490916701455397,0.0518144266382716,0.0531958026882844,0.0537650279943591,0.0539926268649715,0.0540196358029785,0.0537252129850714,0.0273441481968115,0.0531383380269119,0.0367572907594038,0.0440487834575531,0.0490916701455397,0.0518144266382716,0.0531958026882844,0.0537650279943591,0.0539926268649715,0.0540196358029785,0.0537252129850714,0.0273441481968115,0.0531383380269119,0.0367572907594038,0.0440487834575531,0.0490916701455397,0.0518144266382716,0.0531958026882844,0.0537650279943591,0.0539926268649715,0.0540196358029785,0.0537252129850714,0.0273441481968115,0.0531383380269119,0.0367572907594038,0.0440487834575531,0.0490916701455397,0.0518144266382716,0.0531958026882844,0.0537650279943591,0.0539926268649715,0.0540196358029785,0.0537252129850714,0.0273441481968115,0.0531383380269119,0.0367572907594038,0.0440487834575531,0.0490916701455397,0.0518144266382716,0.0531958026882844,0.0537650279943591,0.0539926268649715,0.0540196358029785,0.0537252129850714,0.0273441481968115,0.0531383380269119,0.0367572907594038,0.0440487834575531,0.0490916701455397,0.0518144266382716,0.0531958026882844,0.0537650279943591,0.0539926268649715,0.0540196358029785,0.0537252129850714
"66",66,0.0268430992420354,0.0522721054903981,0.0361047182123091,0.0432958885405625,0.0482824448285744,0.0509684453509882,0.0523389028195602,0.0529044806540968,0.0531289632984482,0.0531514178831589,0.0528527252439748,0.0268430992420354,0.0522721054903981,0.0361047182123091,0.0432958885405625,0.0482824448285744,0.0509684453509882,0.0523389028195602,0.0529044806540968,0.0531289632984482,0.0531514178831589,0.0528527252439748,0.0268430992420354,0.0522721054903981,0.0361047182123091,0.0432958885405625,0.0482824448285744,0.0509684453509882,0.0523389028195602,0.0529044806540968,0.0531289632984482,0.0531514178831589,0.0528527252439748,0.0268430992420354,0.0522721054903981,0.0361047182123091,0.0432958885405625,0.0482824448285744,0.0509684453509882,0.0523389028195602,0.0529044806540968,0.0531289632984482,0.0531514178831589,0.0528527252439748,0.0268430992420354,0.0522721054903981,0.0361047182123091,0.0432958885405625,0.0482824448285744,0.0509684453509882,0.0523389028195602,0.0529044806540968,0.0531289632984482,0.0531514178831589,0.0528527252439748,0.0268430992420354,0.0522721054903981,0.0361047182123091,0.0432958885405625,0.0482824448285744,0.0509684453509882,0.0523389028195602,0.0529044806540968,0.0531289632984482,0.0531514178831589,0.0528527252439748
