"","Year","AnnualCO2_VLC0","AnnualCO2_VLC10","AnnualCO2_VLC1","AnnualCO2_VLC2","AnnualCO2_VLC3","AnnualCO2_VLC4","AnnualCO2_VLC5","AnnualCO2_VLC6","AnnualCO2_VLC7","AnnualCO2_VLC8","AnnualCO2_VLC9","AnnualCO2_VLN0","AnnualCO2_VLN10","AnnualCO2_VLN1","AnnualCO2_VLN2","AnnualCO2_VLN3","AnnualCO2_VLN4","AnnualCO2_VLN5","AnnualCO2_VLN6","AnnualCO2_VLN7","AnnualCO2_VLN8","AnnualCO2_VLN9","AnnualCO2_VLR0","AnnualCO2_VLR10","AnnualCO2_VLR1","AnnualCO2_VLR2","AnnualCO2_VLR3","AnnualCO2_VLR4","AnnualCO2_VLR5","AnnualCO2_VLR6","AnnualCO2_VLR7","AnnualCO2_VLR8","AnnualCO2_VLR9","AnnualCO2_VMC0","AnnualCO2_VMC10","AnnualCO2_VMC1","AnnualCO2_VMC2","AnnualCO2_VMC3","AnnualCO2_VMC4","AnnualCO2_VMC5","AnnualCO2_VMC6","AnnualCO2_VMC7","AnnualCO2_VMC8","AnnualCO2_VMC9","AnnualCO2_VMN0","AnnualCO2_VMN10","AnnualCO2_VMN1","AnnualCO2_VMN2","AnnualCO2_VMN3","AnnualCO2_VMN4","AnnualCO2_VMN5","AnnualCO2_VMN6","AnnualCO2_VMN7","AnnualCO2_VMN8","AnnualCO2_VMN9","AnnualCO2_VMR0","AnnualCO2_VMR10","AnnualCO2_VMR1","AnnualCO2_VMR2","AnnualCO2_VMR3","AnnualCO2_VMR4","AnnualCO2_VMR5","AnnualCO2_VMR6","AnnualCO2_VMR7","AnnualCO2_VMR8","AnnualCO2_VMR9"
"43",43,0.0027458586662864,0.00465059596097264,0.00354722061454399,0.0040782209498432,0.00436389543041879,0.00444739275681341,0.00456727437401255,0.00460401042976905,0.00461954408664006,0.00462365730850572,0.00457964444275055,0.0027458586662864,0.00465059596097264,0.00354722061454399,0.0040782209498432,0.00436389543041879,0.00444739275681341,0.00456727437401255,0.00460401042976905,0.00461954408664006,0.00462365730850572,0.00457964444275055,0.0027458586662864,0.00465059596097264,0.00354722061454399,0.0040782209498432,0.00436389543041879,0.00444739275681341,0.00456727437401255,0.00460401042976905,0.00461954408664006,0.00462365730850572,0.00457964444275055,0.0027458586662864,0.00465059596097264,0.00354722061454399,0.0040782209498432,0.00436389543041879,0.00444739275681341,0.00456727437401255,0.00460401042976905,0.00461954408664006,0.00462365730850572,0.00457964444275055,0.0027458586662864,0.00465059596097264,0.00354722061454399,0.0040782209498432,0.00436389543041879,0.00444739275681341,0.00456727437401255,0.00460401042976905,0.00461954408664006,0.00462365730850572,0.00457964444275055,0.0027458586662864,0.00465059596097264,0.00354722061454399,0.0040782209498432,0.00436389543041879,0.00444739275681341,0.00456727437401255,0.00460401042976905,0.00461954408664006,0.00462365730850572,0.00457964444275055
"44",44,0.00268404929985569,0.00457733281592468,0.00347261781760691,0.00401353888880507,0.00429448715055047,0.00446875614617831,0.00449310344871925,0.00451396296486592,0.00452927782540569,0.00454874560099455,0.00459944404652773,0.00268404929985569,0.00457733281592468,0.00347261781760691,0.00401353888880507,0.00429448715055047,0.00446875614617831,0.00449310344871925,0.00451396296486592,0.00452927782540569,0.00454874560099455,0.00459944404652773,0.00268404929985569,0.00457733281592468,0.00347261781760691,0.00401353888880507,0.00429448715055047,0.00446875614617831,0.00449310344871925,0.00451396296486592,0.00452927782540569,0.00454874560099455,0.00459944404652773,0.00268404929985569,0.00457733281592468,0.00347261781760691,0.00401353888880507,0.00429448715055047,0.00446875614617831,0.00449310344871925,0.00451396296486592,0.00452927782540569,0.00454874560099455,0.00459944404652773,0.00268404929985569,0.00457733281592468,0.00347261781760691,0.00401353888880507,0.00429448715055047,0.00446875614617831,0.00449310344871925,0.00451396296486592,0.00452927782540569,0.00454874560099455,0.00459944404652773,0.00268404929985569,0.00457733281592468,0.00347261781760691,0.00401353888880507,0.00429448715055047,0.00446875614617831,0.00449310344871925,0.00451396296486592,0.00452927782540569,0.00454874560099455,0.00459944404652773
"45",45,0.0026808782899804,0.00449869597725158,0.00345764706763962,0.00395617868569362,0.00421970022891613,0.00436336577525492,0.0044202845251429,0.00446692498145249,0.00448205558334991,0.00447519523987239,0.00449220701450626,0.0026808782899804,0.00449869597725158,0.00345764706763962,0.00395617868569362,0.00421970022891613,0.00436336577525492,0.0044202845251429,0.00446692498145249,0.00448205558334991,0.00447519523987239,0.00449220701450626,0.0026808782899804,0.00449869597725158,0.00345764706763962,0.00395617868569362,0.00421970022891613,0.00436336577525492,0.0044202845251429,0.00446692498145249,0.00448205558334991,0.00447519523987239,0.00449220701450626,0.0026808782899804,0.00449869597725158,0.00345764706763962,0.00395617868569362,0.00421970022891613,0.00436336577525492,0.0044202845251429,0.00446692498145249,0.00448205558334991,0.00447519523987239,0.00449220701450626,0.0026808782899804,0.00449869597725158,0.00345764706763962,0.00395617868569362,0.00421970022891613,0.00436336577525492,0.0044202845251429,0.00446692498145249,0.00448205558334991,0.00447519523987239,0.00449220701450626,0.0026808782899804,0.00449869597725158,0.00345764706763962,0.00395617868569362,0.00421970022891613,0.00436336577525492,0.0044202845251429,0.00446692498145249,0.00448205558334991,0.00447519523987239,0.00449220701450626
"46",46,0.00259857259203933,0.0044286547778456,0.00336250559453985,0.00387201210509175,0.00415341092567142,0.00429639822528508,0.00434875289036701,0.00436609736336968,0.00438101890437856,0.00440294108004702,0.00442359690133479,0.00259857259203933,0.0044286547778456,0.00336250559453985,0.00387201210509175,0.00415341092567142,0.00429639822528508,0.00434875289036701,0.00436609736336968,0.00438101890437856,0.00440294108004702,0.00442359690133479,0.00259857259203933,0.0044286547778456,0.00336250559453985,0.00387201210509175,0.00415341092567142,0.00429639822528508,0.00434875289036701,0.00436609736336968,0.00438101890437856,0.00440294108004702,0.00442359690133479,0.00259857259203933,0.0044286547778456,0.00336250559453985,0.00387201210509175,0.00415341092567142,0.00429639822528508,0.00434875289036701,0.00436609736336968,0.00438101890437856,0.00440294108004702,0.00442359690133479,0.00259857259203933,0.0044286547778456,0.00336250559453985,0.00387201210509175,0.00415341092567142,0.00429639822528508,0.00434875289036701,0.00436609736336968,0.00438101890437856,0.00440294108004702,0.00442359690133479,0.00259857259203933,0.0044286547778456,0.00336250559453985,0.00387201210509175,0.00415341092567142,0.00429639822528508,0.00434875289036701,0.00436609736336968,0.00438101890437856,0.00440294108004702,0.00442359690133479
"47",47,0.00253956507604342,0.00435204318249585,0.00329126504484156,0.00381112323526564,0.0040805567326114,0.00416748490243551,0.00427844207658226,0.00431594412204489,0.00433066855842076,0.0043319166043139,0.00429282114051679,0.00253956507604342,0.00435204318249585,0.00329126504484156,0.00381112323526564,0.0040805567326114,0.00416748490243551,0.00427844207658226,0.00431594412204489,0.00433066855842076,0.0043319166043139,0.00429282114051679,0.00253956507604342,0.00435204318249585,0.00329126504484156,0.00381112323526564,0.0040805567326114,0.00416748490243551,0.00427844207658226,0.00431594412204489,0.00433066855842076,0.0043319166043139,0.00429282114051679,0.00253956507604342,0.00435204318249585,0.00329126504484156,0.00381112323526564,0.0040805567326114,0.00416748490243551,0.00427844207658226,0.00431594412204489,0.00433066855842076,0.0043319166043139,0.00429282114051679,0.00253956507604342,0.00435204318249585,0.00329126504484156,0.00381112323526564,0.0040805567326114,0.00416748490243551,0.00427844207658226,0.00431594412204489,0.00433066855842076,0.0043319166043139,0.00429282114051679,0.00253956507604342,0.00435204318249585,0.00329126504484156,0.00381112323526564,0.0040805567326114,0.00416748490243551,0.00427844207658226,0.00431594412204489,0.00433066855842076,0.0043319166043139,0.00429282114051679
"48",48,0.00253936394831766,0.00428515395999718,0.00327989473952833,0.00375747611913974,0.00401731725406215,0.00416111929808047,0.00420933702621276,0.00422851652626677,0.00424304994559274,0.00426210700909779,0.004284847144719,0.00253936394831766,0.00428515395999718,0.00327989473952833,0.00375747611913974,0.00401731725406215,0.00416111929808047,0.00420933702621276,0.00422851652626677,0.00424304994559274,0.00426210700909779,0.004284847144719,0.00253936394831766,0.00428515395999718,0.00327989473952833,0.00375747611913974,0.00401731725406215,0.00416111929808047,0.00420933702621276,0.00422851652626677,0.00424304994559274,0.00426210700909779,0.004284847144719,0.00253936394831766,0.00428515395999718,0.00327989473952833,0.00375747611913974,0.00401731725406215,0.00416111929808047,0.00420933702621276,0.00422851652626677,0.00424304994559274,0.00426210700909779,0.004284847144719,0.00253936394831766,0.00428515395999718,0.00327989473952833,0.00375747611913974,0.00401731725406215,0.00416111929808047,0.00420933702621276,0.00422851652626677,0.00424304994559274,0.00426210700909779,0.004284847144719,0.00253936394831766,0.00428515395999718,0.00327989473952833,0.00375747611913974,0.00401731725406215,0.00416111929808047,0.00420933702621276,0.00422851652626677,0.00424304994559274,0.00426210700909779,0.004284847144719
"49",49,0.00245960439003545,0.00421027446196154,0.00318782490185315,0.00367671006747508,0.00394610591532907,0.00406904060832514,0.00414139553235623,0.00413760379175909,0.00415193724277771,0.00419346962916278,0.00419114114286667,0.00245960439003545,0.00421027446196154,0.00318782490185315,0.00367671006747508,0.00394610591532907,0.00406904060832514,0.00414139553235623,0.00413760379175909,0.00415193724277771,0.00419346962916278,0.00419114114286667,0.00245960439003545,0.00421027446196154,0.00318782490185315,0.00367671006747508,0.00394610591532907,0.00406904060832514,0.00414139553235623,0.00413760379175909,0.00415193724277771,0.00419346962916278,0.00419114114286667,0.00245960439003545,0.00421027446196154,0.00318782490185315,0.00367671006747508,0.00394610591532907,0.00406904060832514,0.00414139553235623,0.00413760379175909,0.00415193724277771,0.00419346962916278,0.00419114114286667,0.00245960439003545,0.00421027446196154,0.00318782490185315,0.00367671006747508,0.00394610591532907,0.00406904060832514,0.00414139553235623,0.00413760379175909,0.00415193724277771,0.00419346962916278,0.00419114114286667,0.00245960439003545,0.00421027446196154,0.00318782490185315,0.00367671006747508,0.00394610591532907,0.00406904060832514,0.00414139553235623,0.00413760379175909,0.00415193724277771,0.00419346962916278,0.00419114114286667
"50",50,0.00240312745282459,0.00414657648936198,0.00311965156488284,0.00361928329304947,0.00388595596451241,0.00404684468216646,0.00407456913600118,0.00413321144667936,0.00414736216271647,0.00412595594347975,0.00416749157122676,0.00240312745282459,0.00414657648936198,0.00311965156488284,0.00361928329304947,0.00388595596451241,0.00404684468216646,0.00407456913600118,0.00413321144667936,0.00414736216271647,0.00412595594347975,0.00416749157122676,0.00240312745282459,0.00414657648936198,0.00311965156488284,0.00361928329304947,0.00388595596451241,0.00404684468216646,0.00407456913600118,0.00413321144667936,0.00414736216271647,0.00412595594347975,0.00416749157122676,0.00240312745282459,0.00414657648936198,0.00311965156488284,0.00361928329304947,0.00388595596451241,0.00404684468216646,0.00407456913600118,0.00413321144667936,0.00414736216271647,0.00412595594347975,0.00416749157122676,0.00240312745282459,0.00414657648936198,0.00311965156488284,0.00361928329304947,0.00388595596451241,0.00404684468216646,0.00407456913600118,0.00413321144667936,0.00414736216271647,0.00412595594347975,0.00416749157122676,0.00240312745282459,0.00414657648936198,0.00311965156488284,0.00361928329304947,0.00388595596451241,0.00404684468216646,0.00407456913600118,0.00413321144667936,0.00414736216271647,0.00412595594347975,0.00416749157122676
"51",51,0.00240564347875863,0.00407308581065341,0.00311160143595823,0.0035690581414223,0.00381604833813309,0.00394893444180366,0.00400885692410186,0.00401636789500398,0.00403033666547586,0.00405956529436305,0.00406782452670082,0.00240564347875863,0.00407308581065341,0.00311160143595823,0.0035690581414223,0.00381604833813309,0.00394893444180366,0.00400885692410186,0.00401636789500398,0.00403033666547586,0.00405956529436305,0.00406782452670082,0.00240564347875863,0.00407308581065341,0.00311160143595823,0.0035690581414223,0.00381604833813309,0.00394893444180366,0.00400885692410186,0.00401636789500398,0.00403033666547586,0.00405956529436305,0.00406782452670082,0.00240564347875863,0.00407308581065341,0.00311160143595823,0.0035690581414223,0.00381604833813309,0.00394893444180366,0.00400885692410186,0.00401636789500398,0.00403033666547586,0.00405956529436305,0.00406782452670082,0.00240564347875863,0.00407308581065341,0.00311160143595823,0.0035690581414223,0.00381604833813309,0.00394893444180366,0.00400885692410186,0.00401636789500398,0.00403033666547586,0.00405956529436305,0.00406782452670082,0.00240564347875863,0.00407308581065341,0.00311160143595823,0.0035690581414223,0.00381604833813309,0.00394893444180366,0.00400885692410186,0.00401636789500398,0.00403033666547586,0.00405956529436305,0.00406782452670082
"52",52,0.00232822508671562,0.00401278794158733,0.00302237535867361,0.00349144409420385,0.00375919601265581,0.00390463393916338,0.00394422644222389,0.00399494159774555,0.00400871978579295,0.00399426475435655,0.00402197464107476,0.00232822508671562,0.00401278794158733,0.00302237535867361,0.00349144409420385,0.00375919601265581,0.00390463393916338,0.00394422644222389,0.00399494159774555,0.00400871978579295,0.00399426475435655,0.00402197464107476,0.00232822508671562,0.00401278794158733,0.00302237535867361,0.00349144409420385,0.00375919601265581,0.00390463393916338,0.00394422644222389,0.00399494159774555,0.00400871978579295,0.00399426475435655,0.00402197464107476,0.00232822508671562,0.00401278794158733,0.00302237535867361,0.00349144409420385,0.00375919601265581,0.00390463393916338,0.00394422644222389,0.00399494159774555,0.00400871978579295,0.00399426475435655,0.00402197464107476,0.00232822508671562,0.00401278794158733,0.00302237535867361,0.00349144409420385,0.00375919601265581,0.00390463393916338,0.00394422644222389,0.00399494159774555,0.00400871978579295,0.00399426475435655,0.00402197464107476,0.00232822508671562,0.00401278794158733,0.00302237535867361,0.00349144409420385,0.00375919601265581,0.00390463393916338,0.00394422644222389,0.00399494159774555,0.00400871978579295,0.00399426475435655,0.00402197464107476
"53",53,0.00227409428419453,0.0039401445532066,0.00295706119468275,0.00343724767575493,0.0036900566439062,0.00377559427565866,0.00388063722742005,0.00392691256996178,0.00394052334908809,0.00393001379427418,0.00389127312483514,0.00227409428419453,0.0039401445532066,0.00295706119468275,0.00343724767575493,0.0036900566439062,0.00377559427565866,0.00388063722742005,0.00392691256996178,0.00394052334908809,0.00393001379427418,0.00389127312483514,0.00227409428419453,0.0039401445532066,0.00295706119468275,0.00343724767575493,0.0036900566439062,0.00377559427565866,0.00388063722742005,0.00392691256996178,0.00394052334908809,0.00393001379427418,0.00389127312483514,0.00227409428419453,0.0039401445532066,0.00295706119468275,0.00343724767575493,0.0036900566439062,0.00377559427565866,0.00388063722742005,0.00392691256996178,0.00394052334908809,0.00393001379427418,0.00389127312483514,0.00227409428419453,0.0039401445532066,0.00295706119468275,0.00343724767575493,0.0036900566439062,0.00377559427565866,0.00388063722742005,0.00392691256996178,0.00394052334908809,0.00393001379427418,0.00389127312483514,0.00227409428419453,0.0039401445532066,0.00295706119468275,0.00343724767575493,0.0036900566439062,0.00377559427565866,0.00388063722742005,0.00392691256996178,0.00394052334908809,0.00393001379427418,0.00389127312483514
"54",54,0.00227914429915627,0.0038839032057284,0.00295212115804938,0.00339022953815829,0.00363715378418478,0.00377206544951642,0.00381809515761536,0.00382889694320695,0.00384231826599735,0.00386681855506543,0.00388626696510802,0.00227914429915627,0.0038839032057284,0.00295212115804938,0.00339022953815829,0.00363715378418478,0.00377206544951642,0.00381809515761536,0.00382889694320695,0.00384231826599735,0.00386681855506543,0.00388626696510802,0.00227914429915627,0.0038839032057284,0.00295212115804938,0.00339022953815829,0.00363715378418478,0.00377206544951642,0.00381809515761536,0.00382889694320695,0.00384231826599735,0.00386681855506543,0.00388626696510802,0.00227914429915627,0.0038839032057284,0.00295212115804938,0.00339022953815829,0.00363715378418478,0.00377206544951642,0.00381809515761536,0.00382889694320695,0.00384231826599735,0.00386681855506543,0.00388626696510802,0.00227914429915627,0.0038839032057284,0.00295212115804938,0.00339022953815829,0.00363715378418478,0.00377206544951642,0.00381809515761536,0.00382889694320695,0.00384231826599735,0.00386681855506543,0.00388626696510802,0.00227914429915627,0.0038839032057284,0.00295212115804938,0.00339022953815829,0.00363715378418478,0.00377206544951642,0.00381809515761536,0.00382889694320695,0.00384231826599735,0.00386681855506543,0.00388626696510802
"55",55,0.00220391418199656,0.00381081453773732,0.00286556360348517,0.00331557720056838,0.00356750277852824,0.00368937433069222,0.00375657227342316,0.0038047459949811,0.00381799316870346,0.00380465059517149,0.00380207076938155,0.00220391418199656,0.00381081453773732,0.00286556360348517,0.00331557720056838,0.00356750277852824,0.00368937433069222,0.00375657227342316,0.0038047459949811,0.00381799316870346,0.00380465059517149,0.00380207076938155,0.00220391418199656,0.00381081453773732,0.00286556360348517,0.00331557720056838,0.00356750277852824,0.00368937433069222,0.00375657227342316,0.0038047459949811,0.00381799316870346,0.00380465059517149,0.00380207076938155,0.00220391418199656,0.00381081453773732,0.00286556360348517,0.00331557720056838,0.00356750277852824,0.00368937433069222,0.00375657227342316,0.0038047459949811,0.00381799316870346,0.00380465059517149,0.00380207076938155,0.00220391418199656,0.00381081453773732,0.00286556360348517,0.00331557720056838,0.00356750277852824,0.00368937433069222,0.00375657227342316,0.0038047459949811,0.00381799316870346,0.00380465059517149,0.00380207076938155,0.00220391418199656,0.00381081453773732,0.00286556360348517,0.00331557720056838,0.00356750277852824,0.00368937433069222,0.00375657227342316,0.0038047459949811,0.00381799316870346,0.00380465059517149,0.00380207076938155
"56",56,0.00215198442101097,0.0037594760171267,0.00280294060346911,0.00326442507724811,0.00351945345103902,0.00365624171322804,0.00369603171559424,0.00370711699974599,0.00372018406142238,0.00374347298805416,0.00376743102838351,0.00215198442101097,0.0037594760171267,0.00280294060346911,0.00326442507724811,0.00351945345103902,0.00365624171322804,0.00369603171559424,0.00370711699974599,0.00372018406142238,0.00374347298805416,0.00376743102838351,0.00215198442101097,0.0037594760171267,0.00280294060346911,0.00326442507724811,0.00351945345103902,0.00365624171322804,0.00369603171559424,0.00370711699974599,0.00372018406142238,0.00374347298805416,0.00376743102838351,0.00215198442101097,0.0037594760171267,0.00280294060346911,0.00326442507724811,0.00351945345103902,0.00365624171322804,0.00369603171559424,0.00370711699974599,0.00372018406142238,0.00374347298805416,0.00376743102838351,0.00215198442101097,0.0037594760171267,0.00280294060346911,0.00326442507724811,0.00351945345103902,0.00365624171322804,0.00369603171559424,0.00370711699974599,0.00372018406142238,0.00374347298805416,0.00376743102838351,0.00215198442101097,0.0037594760171267,0.00280294060346911,0.00326442507724811,0.00351945345103902,0.00365624171322804,0.00369603171559424,0.00370711699974599,0.00372018406142238,0.00374347298805416,0.00376743102838351
"57",57,0.0021594178770773,0.00365383013923948,0.00280093413976193,0.00322043513284057,0.00341733516440188,0.0035591742576814,0.00363648288276849,0.00366634752611716,0.00367924429323066,0.00368329540560045,0.0036688238784694,0.0021594178770773,0.00365383013923948,0.00280093413976193,0.00322043513284057,0.00341733516440188,0.0035591742576814,0.00363648288276849,0.00366634752611716,0.00367924429323066,0.00368329540560045,0.0036688238784694,0.0021594178770773,0.00365383013923948,0.00280093413976193,0.00322043513284057,0.00341733516440188,0.0035591742576814,0.00363648288276849,0.00366634752611716,0.00367924429323066,0.00368329540560045,0.0036688238784694,0.0021594178770773,0.00365383013923948,0.00280093413976193,0.00322043513284057,0.00341733516440188,0.0035591742576814,0.00363648288276849,0.00366634752611716,0.00367924429323066,0.00368329540560045,0.0036688238784694,0.0021594178770773,0.00365383013923948,0.00280093413976193,0.00322043513284057,0.00341733516440188,0.0035591742576814,0.00363648288276849,0.00366634752611716,0.00367924429323066,0.00368329540560045,0.0036688238784694,0.0021594178770773,0.00365383013923948,0.00280093413976193,0.00322043513284057,0.00341733516440188,0.0035591742576814,0.00363648288276849,0.00366634752611716,0.00367924429323066,0.00368329540560045,0.0036688238784694
"58",58,0.00208624808056712,0.00365535771785647,0.00271689560621458,0.00314858258723899,0.00342167709226107,0.00350383008624772,0.00357790042065581,0.00361170658219759,0.00362443970810913,0.00362409200542102,0.00361191358050073,0.00208624808056712,0.00365535771785647,0.00271689560621458,0.00314858258723899,0.00342167709226107,0.00350383008624772,0.00357790042065581,0.00361170658219759,0.00362443970810913,0.00362409200542102,0.00361191358050073,0.00208624808056712,0.00365535771785647,0.00271689560621458,0.00314858258723899,0.00342167709226107,0.00350383008624772,0.00357790042065581,0.00361170658219759,0.00362443970810913,0.00362409200542102,0.00361191358050073,0.00208624808056712,0.00365535771785647,0.00271689560621458,0.00314858258723899,0.00342167709226107,0.00350383008624772,0.00357790042065581,0.00361170658219759,0.00362443970810913,0.00362409200542102,0.00361191358050073,0.00208624808056712,0.00365535771785647,0.00271689560621458,0.00314858258723899,0.00342167709226107,0.00350383008624772,0.00357790042065581,0.00361170658219759,0.00362443970810913,0.00362409200542102,0.00361191358050073,0.00208624808056712,0.00365535771785647,0.00271689560621458,0.00314858258723899,0.00342167709226107,0.00350383008624772,0.00357790042065581,0.00361170658219759,0.00362443970810913,0.00362409200542102,0.00361191358050073
"59",59,0.0020363939998469,0.00358807648357173,0.00265681635447776,0.00310031204978067,0.00335768186112176,0.0035324772747404,0.00352024890733527,0.00352278224030808,0.00353532478681293,0.00356582729684166,0.00363942162824593,0.0020363939998469,0.00358807648357173,0.00265681635447776,0.00310031204978067,0.00335768186112176,0.0035324772747404,0.00352024890733527,0.00352278224030808,0.00353532478681293,0.00356582729684166,0.00363942162824593,0.0020363939998469,0.00358807648357173,0.00265681635447776,0.00310031204978067,0.00335768186112176,0.0035324772747404,0.00352024890733527,0.00352278224030808,0.00353532478681293,0.00356582729684166,0.00363942162824593,0.0020363939998469,0.00358807648357173,0.00265681635447776,0.00310031204978067,0.00335768186112176,0.0035324772747404,0.00352024890733527,0.00352278224030808,0.00353532478681293,0.00356582729684166,0.00363942162824593,0.0020363939998469,0.00358807648357173,0.00265681635447776,0.00310031204978067,0.00335768186112176,0.0035324772747404,0.00352024890733527,0.00352278224030808,0.00353532478681293,0.00356582729684166,0.00363942162824593,0.0020363939998469,0.00358807648357173,0.00265681635447776,0.00310031204978067,0.00335768186112176,0.0035324772747404,0.00352024890733527,0.00352278224030808,0.00353532478681293,0.00356582729684166,0.00363942162824593
"60",60,0.00204607770129459,0.00351552696835838,0.00265758534859797,0.00305919088783368,0.00328825639812186,0.00336618966236324,0.0034635396579055,0.00348928073835816,0.00350167652365274,0.00350851288057927,0.00347148644392331,0.00204607770129459,0.00351552696835838,0.00265758534859797,0.00305919088783368,0.00328825639812186,0.00336618966236324,0.0034635396579055,0.00348928073835816,0.00350167652365274,0.00350851288057927,0.00347148644392331,0.00204607770129459,0.00351552696835838,0.00265758534859797,0.00305919088783368,0.00328825639812186,0.00336618966236324,0.0034635396579055,0.00348928073835816,0.00350167652365274,0.00350851288057927,0.00347148644392331,0.00204607770129459,0.00351552696835838,0.00265758534859797,0.00305919088783368,0.00328825639812186,0.00336618966236324,0.0034635396579055,0.00348928073835816,0.00350167652365274,0.00350851288057927,0.00347148644392331,0.00204607770129459,0.00351552696835838,0.00265758534859797,0.00305919088783368,0.00328825639812186,0.00336618966236324,0.0034635396579055,0.00348928073835816,0.00350167652365274,0.00350851288057927,0.00347148644392331,0.00204607770129459,0.00351552696835838,0.00265758534859797,0.00305919088783368,0.00328825639812186,0.00336618966236324,0.0034635396579055,0.00348928073835816,0.00350167652365274,0.00350851288057927,0.00347148644392331
"61",61,0.00197485392890132,0.00345421767520249,0.00257593086520233,0.00298999209074993,0.00323017911716716,0.00334732634806728,0.00340774978479388,0.00343340448236329,0.0034456231764658,0.00345212537731737,0.00345128547408591,0.00197485392890132,0.00345421767520249,0.00257593086520233,0.00298999209074993,0.00323017911716716,0.00334732634806728,0.00340774978479388,0.00343340448236329,0.0034456231764658,0.00345212537731737,0.00345128547408591,0.00197485392890132,0.00345421767520249,0.00257593086520233,0.00298999209074993,0.00323017911716716,0.00334732634806728,0.00340774978479388,0.00343340448236329,0.0034456231764658,0.00345212537731737,0.00345128547408591,0.00197485392890132,0.00345421767520249,0.00257593086520233,0.00298999209074993,0.00323017911716716,0.00334732634806728,0.00340774978479388,0.00343340448236329,0.0034456231764658,0.00345212537731737,0.00345128547408591,0.00197485392890132,0.00345421767520249,0.00257593086520233,0.00298999209074993,0.00323017911716716,0.00334732634806728,0.00340774978479388,0.00343340448236329,0.0034456231764658,0.00345212537731737,0.00345128547408591,0.00197485392890132,0.00345421767520249,0.00257593086520233,0.00298999209074993,0.00323017911716716,0.00334732634806728,0.00340774978479388,0.00343340448236329,0.0034456231764658,0.00345212537731737,0.00345128547408591
"62",62,0.00192696173469314,0.00337194820439885,0.00251826042509468,0.00294445436382854,0.0031511287799674,0.00331412649324961,0.00335284373540973,0.00340637028973284,0.00341844289750007,0.00339662916171973,0.0034166656123687,0.00192696173469314,0.00337194820439885,0.00251826042509468,0.00294445436382854,0.0031511287799674,0.00331412649324961,0.00335284373540973,0.00340637028973284,0.00341844289750007,0.00339662916171973,0.0034166656123687,0.00192696173469314,0.00337194820439885,0.00251826042509468,0.00294445436382854,0.0031511287799674,0.00331412649324961,0.00335284373540973,0.00340637028973284,0.00341844289750007,0.00339662916171973,0.0034166656123687,0.00192696173469314,0.00337194820439885,0.00251826042509468,0.00294445436382854,0.0031511287799674,0.00331412649324961,0.00335284373540973,0.00340637028973284,0.00341844289750007,0.00339662916171973,0.0034166656123687,0.00192696173469314,0.00337194820439885,0.00251826042509468,0.00294445436382854,0.0031511287799674,0.00331412649324961,0.00335284373540973,0.00340637028973284,0.00341844289750007,0.00339662916171973,0.0034166656123687,0.00192696173469314,0.00337194820439885,0.00251826042509468,0.00294445436382854,0.0031511287799674,0.00331412649324961,0.00335284373540973,0.00340637028973284,0.00341844289750007,0.00339662916171973,0.0034166656123687
"63",63,0.00193877337960005,0.00336297109760408,0.00252165872094121,0.00290605487728182,0.00314492486412857,0.00324720389490324,0.00329883396897518,0.00331304070542896,0.00332494589035573,0.00334203699352062,0.00334833807640913,0.00193877337960005,0.00336297109760408,0.00252165872094121,0.00290605487728182,0.00314492486412857,0.00324720389490324,0.00329883396897518,0.00331304070542896,0.00332494589035573,0.00334203699352062,0.00334833807640913,0.00193877337960005,0.00336297109760408,0.00252165872094121,0.00290605487728182,0.00314492486412857,0.00324720389490324,0.00329883396897518,0.00331304070542896,0.00332494589035573,0.00334203699352062,0.00334833807640913,0.00193877337960005,0.00336297109760408,0.00252165872094121,0.00290605487728182,0.00314492486412857,0.00324720389490324,0.00329883396897518,0.00331304070542896,0.00332494589035573,0.00334203699352062,0.00334833807640913,0.00193877337960005,0.00336297109760408,0.00252165872094121,0.00290605487728182,0.00314492486412857,0.00324720389490324,0.00329883396897518,0.00331304070542896,0.00332494589035573,0.00334203699352062,0.00334833807640913,0.00193877337960005,0.00336297109760408,0.00252165872094121,0.00290605487728182,0.00314492486412857,0.00324720389490324,0.00329883396897518,0.00331304070542896,0.00332494589035573,0.00334203699352062,0.00334833807640913
